,NP_Synthesis,shape,method,Bacteria,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C ",biosafety_level
969,Green synthesis using  Astragalus sarcocolla,spherical,MBC,Candida albicans,14.36,17.16,0.0,62.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
970,Green synthesis using  Astragalus sarcocolla,spherical,MBC,Candida albicans,14.36,17.16,0.0,62.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
971,Green synthesis using  Astragalus sarcocolla,spherical,MBC,Candida albicans,14.36,17.16,0.0,62.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
972,Green synthesis using  Astragalus sarcocolla,spherical,MBC,Candida albicans,14.36,17.16,0.0,62.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
973,Green synthesis using  Astragalus sarcocolla,spherical,MBC,Candida albicans,14.36,17.16,0.0,62.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
974,Green synthesis using Solanum tuberosum,spherical,MIC,Candida albicans,3.91,27.07,1.0,3.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
975,Green synthesis using Solanum tuberosum,spherical,MIC,Candida albicans,3.91,27.07,1.0,3.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,18.0,24.0,48.0,33.5,2
976,Green synthesis using Solanum tuberosum,spherical,MIC,Candida albicans,3.91,27.07,1.0,3.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,30.0,2
977,Green synthesis using Solanum tuberosum,spherical,MIC,Candida albicans,3.91,27.07,1.0,3.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
978,Green synthesis using Solanum tuberosum,spherical,MIC,Candida albicans,3.91,27.07,1.0,3.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
979,Green synthesis using Solanum tuberosum,spherical,MIC,Candida albicans,3.91,27.07,1.0,3.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
980,Green synthesis using Solanum tuberosum,spherical,MIC,Candida albicans,3.91,27.07,1.0,3.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
981,Green synthesis using Solanum tuberosum,spherical,MIC,Candida albicans,3.91,27.07,1.0,3.5,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
982,Green synthesis using Syzygium cumini seeds,oval,MIC,Candida albicans,36.25,77.01,1.0,2.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
983,Green synthesis using Syzygium cumini seeds,oval,MIC,Candida albicans,36.25,77.01,1.0,2.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,18.0,24.0,48.0,33.5,2
984,Green synthesis using Syzygium cumini seeds,oval,MIC,Candida albicans,36.25,77.01,1.0,2.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,30.0,2
985,Green synthesis using Syzygium cumini seeds,oval,MIC,Candida albicans,36.25,77.01,1.0,2.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
986,Green synthesis using Syzygium cumini seeds,oval,MIC,Candida albicans,36.25,77.01,1.0,2.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
987,Green synthesis using Syzygium cumini seeds,oval,MIC,Candida albicans,36.25,77.01,1.0,2.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
988,Green synthesis using Syzygium cumini seeds,oval,MIC,Candida albicans,36.25,77.01,1.0,2.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
989,Green synthesis using Syzygium cumini seeds,oval,MIC,Candida albicans,36.25,77.01,1.0,2.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
990,Green synthesis using Syzygium cumini flowers,oval,MIC,Candida albicans,32.71,46.48,1.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
991,Green synthesis using Syzygium cumini flowers,oval,MIC,Candida albicans,32.71,46.48,1.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,18.0,24.0,48.0,33.5,2
992,Green synthesis using Syzygium cumini flowers,oval,MIC,Candida albicans,32.71,46.48,1.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,30.0,2
993,Green synthesis using Syzygium cumini flowers,oval,MIC,Candida albicans,32.71,46.48,1.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
994,Green synthesis using Syzygium cumini flowers,oval,MIC,Candida albicans,32.71,46.48,1.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
995,Green synthesis using Syzygium cumini flowers,oval,MIC,Candida albicans,32.71,46.48,1.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
996,Green synthesis using Syzygium cumini flowers,oval,MIC,Candida albicans,32.71,46.48,1.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
997,Green synthesis using Syzygium cumini flowers,oval,MIC,Candida albicans,32.71,46.48,1.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
998,Green synthesis using Rosa canina,cubic,MIC,Candida albicans,13.0,21.0,0.0,128.0,48.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
999,Green synthesis using Rosa canina,cubic,MIC,Candida albicans,13.0,21.0,0.0,128.0,48.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,18.0,24.0,48.0,33.5,2
1000,Green synthesis using Rosa canina,cubic,MIC,Candida albicans,13.0,21.0,0.0,128.0,48.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,30.0,2
1001,Green synthesis using Rosa canina,cubic,MIC,Candida albicans,13.0,21.0,0.0,128.0,48.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
1002,Green synthesis using Rosa canina,cubic,MIC,Candida albicans,13.0,21.0,0.0,128.0,48.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
1003,Green synthesis using Rosa canina,cubic,MIC,Candida albicans,13.0,21.0,0.0,128.0,48.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1004,Green synthesis using Rosa canina,cubic,MIC,Candida albicans,13.0,21.0,0.0,128.0,48.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1005,Green synthesis using Rosa canina,cubic,MIC,Candida albicans,13.0,21.0,0.0,128.0,48.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1006,"Chemical synthesis, purchased from Nano-world Company",spherical,MIC,Candida albicans,30.0,50.0,0.0,2.81,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
1007,"Chemical synthesis, purchased from Nano-world Company",spherical,MIC,Candida albicans,30.0,50.0,0.0,2.81,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,18.0,24.0,48.0,33.5,2
1008,"Chemical synthesis, purchased from Nano-world Company",spherical,MIC,Candida albicans,30.0,50.0,0.0,2.81,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,30.0,2
1009,"Chemical synthesis, purchased from Nano-world Company",spherical,MIC,Candida albicans,30.0,50.0,0.0,2.81,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
1010,"Chemical synthesis, purchased from Nano-world Company",spherical,MIC,Candida albicans,30.0,50.0,0.0,2.81,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
1011,"Chemical synthesis, purchased from Nano-world Company",spherical,MIC,Candida albicans,30.0,50.0,0.0,2.81,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1012,"Chemical synthesis, purchased from Nano-world Company",spherical,MIC,Candida albicans,30.0,50.0,0.0,2.81,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1013,"Chemical synthesis, purchased from Nano-world Company",spherical,MIC,Candida albicans,30.0,50.0,0.0,2.81,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1014,"Chemical synthesis, purchased from Nano-world Company",spherical,MBC,Candida albicans,30.0,50.0,0.0,48.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
1015,"Chemical synthesis, purchased from Nano-world Company",spherical,MBC,Candida albicans,30.0,50.0,0.0,48.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,18.0,24.0,48.0,33.5,2
1016,"Chemical synthesis, purchased from Nano-world Company",spherical,MBC,Candida albicans,30.0,50.0,0.0,48.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,30.0,2
1017,"Chemical synthesis, purchased from Nano-world Company",spherical,MBC,Candida albicans,30.0,50.0,0.0,48.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
1018,"Chemical synthesis, purchased from Nano-world Company",spherical,MBC,Candida albicans,30.0,50.0,0.0,48.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
1019,"Chemical synthesis, purchased from Nano-world Company",spherical,MBC,Candida albicans,30.0,50.0,0.0,48.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1020,"Chemical synthesis, purchased from Nano-world Company",spherical,MBC,Candida albicans,30.0,50.0,0.0,48.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1021,"Chemical synthesis, purchased from Nano-world Company",spherical,MBC,Candida albicans,30.0,50.0,0.0,48.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1022,Green synthesis using Parrotiopsis jacquemontiana,flat,MIC,Candida albicans,56.2,87.03,0.0,10.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
1023,Green synthesis using Parrotiopsis jacquemontiana,flat,MIC,Candida albicans,56.2,87.03,0.0,10.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,18.0,24.0,48.0,33.5,2
1024,Green synthesis using Parrotiopsis jacquemontiana,flat,MIC,Candida albicans,56.2,87.03,0.0,10.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,30.0,2
1025,Green synthesis using Parrotiopsis jacquemontiana,flat,MIC,Candida albicans,56.2,87.03,0.0,10.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
1026,Green synthesis using Parrotiopsis jacquemontiana,flat,MIC,Candida albicans,56.2,87.03,0.0,10.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
1027,Green synthesis using Parrotiopsis jacquemontiana,flat,MIC,Candida albicans,56.2,87.03,0.0,10.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1028,Green synthesis using Parrotiopsis jacquemontiana,flat,MIC,Candida albicans,56.2,87.03,0.0,10.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1029,Green synthesis using Parrotiopsis jacquemontiana,flat,MIC,Candida albicans,56.2,87.03,0.0,10.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1030,Green synthesis using Parrotiopsis jacquemontiana,flat,MFC,Candida albicans,56.2,87.03,0.0,20.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
1031,Green synthesis using Parrotiopsis jacquemontiana,flat,MFC,Candida albicans,56.2,87.03,0.0,20.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,18.0,24.0,48.0,33.5,2
1032,Green synthesis using Parrotiopsis jacquemontiana,flat,MFC,Candida albicans,56.2,87.03,0.0,20.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,30.0,2
1033,Green synthesis using Parrotiopsis jacquemontiana,flat,MFC,Candida albicans,56.2,87.03,0.0,20.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,33.5,2
1034,Green synthesis using Parrotiopsis jacquemontiana,flat,MFC,Candida albicans,56.2,87.03,0.0,20.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
1035,Green synthesis using Parrotiopsis jacquemontiana,flat,MFC,Candida albicans,56.2,87.03,0.0,20.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1036,Green synthesis using Parrotiopsis jacquemontiana,flat,MFC,Candida albicans,56.2,87.03,0.0,20.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1037,Green synthesis using Parrotiopsis jacquemontiana,flat,MFC,Candida albicans,56.2,87.03,0.0,20.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,24.0,48.0,72.0,34.0,2
1038,Green synthesis using Candida glabrata,spherical,MIC,Candida dubliniensis,2.0,15.0,0.0,125.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida dubliniensis,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
1039,Green synthesis using Candida glabrata,spherical,MFC,Candida dubliniensis,2.0,15.0,0.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida dubliniensis,opportunistic pathogen,f,24.0,48.0,72.0,37.0,2
1040,Green synthesis using Candida glabrata,spherical,MIC,Candida glabrata,2.0,15.0,0.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,Nakaseomyces glabratus,opportunistic pathogen,f,2.0,24.0,48.0,37.0,2
1041,Green synthesis using Candida glabrata,spherical,MFC,Candida glabrata,2.0,15.0,0.0,500.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,Nakaseomyces glabratus,opportunistic pathogen,f,2.0,24.0,48.0,37.0,2
1042,Green synthesis using Candida glabrata,spherical,MIC,Candida krusei,2.0,15.0,0.0,125.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1043,Green synthesis using Candida glabrata,spherical,MIC,Candida krusei,2.0,15.0,0.0,125.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,36.0,2
1044,Green synthesis using Candida glabrata,spherical,MFC,Candida krusei,2.0,15.0,0.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1045,Green synthesis using Candida glabrata,spherical,MFC,Candida krusei,2.0,15.0,0.0,250.0,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,36.0,2
1046,Green synthesis using Potato,spherical,MIC,Candida krusei,7.0,11.0,0.0,0.004,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1047,Green synthesis using Potato,spherical,MIC,Candida krusei,7.0,11.0,0.0,0.004,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,36.0,2
1048,Green synthesis using Garlic,spherical,MIC,Candida krusei,9.0,13.0,0.0,0.066,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1049,Green synthesis using Garlic,spherical,MIC,Candida krusei,9.0,13.0,0.0,0.066,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,36.0,2
1050,Green synthesis using Onion,spherical,MIC,Candida krusei,8.0,12.0,0.0,0.016,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
1051,Green synthesis using Onion,spherical,MIC,Candida krusei,8.0,12.0,0.0,0.016,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,36.0,2
1052,Green synthesis using Pepper,spherical,MIC,Candida krusei,17.0,21.0,0.0,2.641,24.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii,opportunistic pathogen,f,24.0,48.0,72.0,31.0,2
